date,totalreturnnet,day,month,year,caldt
12/20/2012,0.0057,20,12,2012,20-Dec-12
12/21/2012,-0.0093,21,12,2012,21-Dec-12
12/24/2012,-0.0023,24,12,2012,24-Dec-12
12/26/2012,-0.0048,26,12,2012,26-Dec-12
12/27/2012,-0.001,27,12,2012,27-Dec-12
12/28/2012,-0.011,28,12,2012,28-Dec-12
12/31/2012,0.0169,31,12,2012,31-Dec-12
1/2/2013,0.0256,2,1,2013,2-Jan-13
1/3/2013,-0.0021,3,1,2013,3-Jan-13
1/4/2013,0.0049,4,1,2013,4-Jan-13
1/7/2013,-0.0031,7,1,2013,7-Jan-13
1/8/2013,-0.0029,8,1,2013,8-Jan-13
1/9/2013,0.0027,9,1,2013,9-Jan-13
1/10/2013,0.0076,10,1,2013,10-Jan-13
1/11/2013,0.0001,11,1,2013,11-Jan-13
1/14/2013,-0.0009,14,1,2013,14-Jan-13
1/15/2013,0.0011,15,1,2013,15-Jan-13
1/16/2013,0.0003,16,1,2013,16-Jan-13
1/17/2013,0.0057,17,1,2013,17-Jan-13
1/18/2013,0.0034,18,1,2013,18-Jan-13
1/22/2013,0.0045,22,1,2013,22-Jan-13
1/23/2013,0.0015,23,1,2013,23-Jan-13
1/24/2013,0,24,1,2013,24-Jan-13
1/25/2013,0.0054,25,1,2013,25-Jan-13
1/28/2013,-0.0018,28,1,2013,28-Jan-13
1/29/2013,0.0052,29,1,2013,29-Jan-13
1/30/2013,-0.0036,30,1,2013,30-Jan-13
1/31/2013,-0.0025,31,1,2013,31-Jan-13
2/1/2013,0.0101,1,2,2013,1-Feb-13
2/4/2013,-0.0115,4,2,2013,4-Feb-13
2/5/2013,0.0105,5,2,2013,5-Feb-13
2/6/2013,0.0007,6,2,2013,6-Feb-13
2/7/2013,-0.0014,7,2,2013,7-Feb-13
2/8/2013,0.0057,8,2,2013,8-Feb-13
2/11/2013,-0.0006,11,2,2013,11-Feb-13
2/12/2013,0.0016,12,2,2013,12-Feb-13
2/13/2013,0.0011,13,2,2013,13-Feb-13
2/14/2013,0.0008,14,2,2013,14-Feb-13
2/15/2013,-0.001,15,2,2013,15-Feb-13
2/19/2013,0.0075,19,2,2013,19-Feb-13
2/20/2013,-0.0124,20,2,2013,20-Feb-13
2/21/2013,-0.0061,21,2,2013,21-Feb-13
2/22/2013,0.0089,22,2,2013,22-Feb-13
2/25/2013,-0.0183,25,2,2013,25-Feb-13
2/26/2013,0.0063,26,2,2013,26-Feb-13
2/27/2013,0.013,27,2,2013,27-Feb-13
2/28/2013,-0.0008,28,2,2013,28-Feb-13
3/1/2013,0.0023,1,3,2013,1-Mar-13
3/4/2013,0.0046,4,3,2013,4-Mar-13
3/5/2013,0.0096,5,3,2013,5-Mar-13
3/6/2013,0.0014,6,3,2013,6-Mar-13
3/7/2013,0.0019,7,3,2013,7-Mar-13
3/8/2013,0.0046,8,3,2013,8-Mar-13
3/11/2013,0.0033,11,3,2013,11-Mar-13
3/12/2013,-0.0024,12,3,2013,12-Mar-13
3/13/2013,0.0017,13,3,2013,13-Mar-13
3/14/2013,0.0056,14,3,2013,14-Mar-13
3/15/2013,-0.0016,15,3,2013,15-Mar-13
3/18/2013,-0.0055,18,3,2013,18-Mar-13
3/19/2013,-0.0024,19,3,2013,19-Mar-13
3/20/2013,0.0067,20,3,2013,20-Mar-13
3/21/2013,-0.0083,21,3,2013,21-Mar-13
3/22/2013,0.0072,22,3,2013,22-Mar-13
3/25/2013,-0.0033,25,3,2013,25-Mar-13
3/26/2013,0.0081,26,3,2013,26-Mar-13
3/27/2013,-0.0005,27,3,2013,27-Mar-13
3/28/2013,0.0041,28,3,2013,28-Mar-13
4/1/2013,-0.0044,1,4,2013,1-Apr-13
4/2/2013,0.0052,2,4,2013,2-Apr-13
4/3/2013,-0.0104,3,4,2013,3-Apr-13
4/4/2013,0.0041,4,4,2013,4-Apr-13
4/5/2013,-0.0043,5,4,2013,5-Apr-13
4/8/2013,0.0066,8,4,2013,8-Apr-13
4/9/2013,0.0035,9,4,2013,9-Apr-13
4/10/2013,0.0123,10,4,2013,10-Apr-13
4/11/2013,0.0036,11,4,2013,11-Apr-13
4/12/2013,-0.0028,12,4,2013,12-Apr-13
4/15/2013,-0.023,15,4,2013,15-Apr-13
4/16/2013,0.0143,16,4,2013,16-Apr-13
4/17/2013,-0.0143,17,4,2013,17-Apr-13
4/18/2013,-0.0067,18,4,2013,18-Apr-13
4/19/2013,0.0089,19,4,2013,19-Apr-13
4/22/2013,0.0047,22,4,2013,22-Apr-13
4/23/2013,0.0104,23,4,2013,23-Apr-13
4/24/2013,0.0001,24,4,2013,24-Apr-13
4/25/2013,0.0041,25,4,2013,25-Apr-13
4/26/2013,-0.0018,26,4,2013,26-Apr-13
4/29/2013,0.0072,29,4,2013,29-Apr-13
4/30/2013,0.0025,30,4,2013,30-Apr-13
5/1/2013,-0.0093,1,5,2013,1-May-13
5/2/2013,0.0095,2,5,2013,2-May-13
5/3/2013,0.0106,3,5,2013,3-May-13
5/6/2013,0.0019,6,5,2013,6-May-13
5/7/2013,0.0053,7,5,2013,7-May-13
5/8/2013,0.0046,8,5,2013,8-May-13
5/9/2013,-0.0032,9,5,2013,9-May-13
5/10/2013,0.0043,10,5,2013,10-May-13
5/13/2013,0.0001,13,5,2013,13-May-13
5/14/2013,0.0104,14,5,2013,14-May-13
5/15/2013,0.0054,15,5,2013,15-May-13
5/16/2013,-0.005,16,5,2013,16-May-13
5/17/2013,0.0103,17,5,2013,17-May-13
5/20/2013,-0.0007,20,5,2013,20-May-13
5/21/2013,0.0018,21,5,2013,21-May-13
5/22/2013,-0.0082,22,5,2013,22-May-13
5/23/2013,-0.0028,23,5,2013,23-May-13
5/24/2013,-0.0005,24,5,2013,24-May-13
5/28/2013,0.0064,28,5,2013,28-May-13
5/29/2013,-0.0069,29,5,2013,29-May-13
5/30/2013,0.0038,30,5,2013,30-May-13
5/31/2013,-0.0143,31,5,2013,31-May-13
6/3/2013,0.006,3,6,2013,3-Jun-13
6/4/2013,-0.0055,4,6,2013,4-Jun-13
6/5/2013,-0.0135,5,6,2013,5-Jun-13
6/6/2013,0.0086,6,6,2013,6-Jun-13
6/7/2013,0.0128,7,6,2013,7-Jun-13
6/10/2013,-0.0003,10,6,2013,10-Jun-13
6/11/2013,-0.0101,11,6,2013,11-Jun-13
6/12/2013,-0.0081,12,6,2013,12-Jun-13
6/13/2013,0.0149,13,6,2013,13-Jun-13
6/14/2013,-0.0059,14,6,2013,14-Jun-13
6/17/2013,0.0076,17,6,2013,17-Jun-13
6/18/2013,0.0078,18,6,2013,18-Jun-13
6/19/2013,-0.0138,19,6,2013,19-Jun-13
6/20/2013,-0.0249,20,6,2013,20-Jun-13
6/21/2013,0.0027,21,6,2013,21-Jun-13
6/24/2013,-0.0121,24,6,2013,24-Jun-13
6/25/2013,0.0096,25,6,2013,25-Jun-13
6/26/2013,0.0098,26,6,2013,26-Jun-13
6/27/2013,0.0063,27,6,2013,27-Jun-13
6/28/2013,-0.0043,28,6,2013,28-Jun-13
7/1/2013,0.0055,1,7,2013,1-Jul-13
7/2/2013,-0.0003,2,7,2013,2-Jul-13
7/3/2013,0.0008,3,7,2013,3-Jul-13
7/5/2013,0.0102,5,7,2013,5-Jul-13
7/8/2013,0.0056,8,7,2013,8-Jul-13
7/9/2013,0.0072,9,7,2013,9-Jul-13
7/10/2013,0.0002,10,7,2013,10-Jul-13
7/11/2013,0.0137,11,7,2013,11-Jul-13
7/12/2013,0.0031,12,7,2013,12-Jul-13
7/15/2013,0.0014,15,7,2013,15-Jul-13
7/16/2013,-0.0037,16,7,2013,16-Jul-13
7/17/2013,0.0029,17,7,2013,17-Jul-13
7/18/2013,0.0051,18,7,2013,18-Jul-13
7/19/2013,0.0016,19,7,2013,19-Jul-13
7/22/2013,0.0021,22,7,2013,22-Jul-13
7/23/2013,-0.0019,23,7,2013,23-Jul-13
7/24/2013,-0.0038,24,7,2013,24-Jul-13
7/25/2013,0.0026,25,7,2013,25-Jul-13
7/26/2013,0.0008,26,7,2013,26-Jul-13
7/29/2013,-0.0037,29,7,2013,29-Jul-13
7/30/2013,0.0004,30,7,2013,30-Jul-13
7/31/2013,0,31,7,2013,31-Jul-13
8/1/2013,0.0126,1,8,2013,1-Aug-13
8/2/2013,0.0017,2,8,2013,2-Aug-13
8/5/2013,-0.0014,5,8,2013,5-Aug-13
8/6/2013,-0.0057,6,8,2013,6-Aug-13
8/7/2013,-0.0035,7,8,2013,7-Aug-13
8/8/2013,0.0041,8,8,2013,8-Aug-13
8/9/2013,-0.0034,9,8,2013,9-Aug-13
8/12/2013,-0.0011,12,8,2013,12-Aug-13
8/13/2013,0.003,13,8,2013,13-Aug-13
8/14/2013,-0.005,14,8,2013,14-Aug-13
8/15/2013,-0.0141,15,8,2013,15-Aug-13
8/16/2013,-0.0033,16,8,2013,16-Aug-13
8/19/2013,-0.0058,19,8,2013,19-Aug-13
8/20/2013,0.0039,20,8,2013,20-Aug-13
8/21/2013,-0.0057,21,8,2013,21-Aug-13
8/22/2013,0.0086,22,8,2013,22-Aug-13
8/23/2013,0.0041,23,8,2013,23-Aug-13
8/26/2013,-0.004,26,8,2013,26-Aug-13
8/27/2013,-0.0159,27,8,2013,27-Aug-13
8/28/2013,0.0029,28,8,2013,28-Aug-13
8/29/2013,0.0021,29,8,2013,29-Aug-13
8/30/2013,-0.0031,30,8,2013,30-Aug-13
9/3/2013,0.0042,3,9,2013,3-Sep-13
9/4/2013,0.0083,4,9,2013,4-Sep-13
9/5/2013,0.0012,5,9,2013,5-Sep-13
9/6/2013,0.0002,6,9,2013,6-Sep-13
9/9/2013,0.0101,9,9,2013,9-Sep-13
9/10/2013,0.0074,10,9,2013,10-Sep-13
9/11/2013,0.0032,11,9,2013,11-Sep-13
9/12/2013,-0.0031,12,9,2013,12-Sep-13
9/13/2013,0.0027,13,9,2013,13-Sep-13
9/16/2013,0.0057,16,9,2013,16-Sep-13
9/17/2013,0.0042,17,9,2013,17-Sep-13
9/18/2013,0.0122,18,9,2013,18-Sep-13
9/19/2013,-0.0017,19,9,2013,19-Sep-13
9/20/2013,-0.0072,20,9,2013,20-Sep-13
9/23/2013,-0.0047,23,9,2013,23-Sep-13
9/24/2013,-0.0025,24,9,2013,24-Sep-13
9/25/2013,-0.0027,25,9,2013,25-Sep-13
9/26/2013,0.0037,26,9,2013,26-Sep-13
9/27/2013,-0.004,27,9,2013,27-Sep-13
9/30/2013,-0.006,30,9,2013,30-Sep-13
10/1/2013,0.0081,1,10,2013,1-Oct-13
10/2/2013,-0.0005,2,10,2013,2-Oct-13
10/3/2013,-0.009,3,10,2013,3-Oct-13
10/4/2013,0.0071,4,10,2013,4-Oct-13
10/7/2013,-0.0085,7,10,2013,7-Oct-13
10/8/2013,-0.012,8,10,2013,8-Oct-13
10/9/2013,0.0007,9,10,2013,9-Oct-13
10/10/2013,0.022,10,10,2013,10-Oct-13
10/11/2013,0.0063,11,10,2013,11-Oct-13
10/14/2013,0.0041,14,10,2013,14-Oct-13
10/15/2013,-0.0071,15,10,2013,15-Oct-13
10/16/2013,0.0139,16,10,2013,16-Oct-13
10/17/2013,0.0068,17,10,2013,17-Oct-13
10/18/2013,0.0066,18,10,2013,18-Oct-13
10/21/2013,0.0001,21,10,2013,21-Oct-13
10/22/2013,0.0057,22,10,2013,22-Oct-13
10/23/2013,-0.0047,23,10,2013,23-Oct-13
10/24/2013,0.0033,24,10,2013,24-Oct-13
10/25/2013,0.0044,25,10,2013,25-Oct-13
10/28/2013,0.0013,28,10,2013,28-Oct-13
10/29/2013,0.0056,29,10,2013,29-Oct-13
10/30/2013,-0.0048,30,10,2013,30-Oct-13
10/31/2013,-0.0038,31,10,2013,31-Oct-13
11/1/2013,0.0029,1,11,2013,1-Nov-13
11/4/2013,0.0036,4,11,2013,4-Nov-13
11/5/2013,-0.0027,5,11,2013,5-Nov-13
11/6/2013,0.0048,6,11,2013,6-Nov-13
11/7/2013,-0.013,7,11,2013,7-Nov-13
11/8/2013,0.0134,8,11,2013,8-Nov-13
11/11/2013,0.0007,11,11,2013,11-Nov-13
11/12/2013,-0.0023,12,11,2013,12-Nov-13
11/13/2013,0.0084,13,11,2013,13-Nov-13
11/14/2013,0.005,14,11,2013,14-Nov-13
11/15/2013,0.0042,15,11,2013,15-Nov-13
11/18/2013,-0.0036,18,11,2013,18-Nov-13
11/19/2013,-0.0019,19,11,2013,19-Nov-13
11/20/2013,-0.0036,20,11,2013,20-Nov-13
11/21/2013,0.0082,21,11,2013,21-Nov-13
11/22/2013,0.0051,22,11,2013,22-Nov-13
11/25/2013,-0.0012,25,11,2013,25-Nov-13
11/26/2013,0.0003,26,11,2013,26-Nov-13
11/27/2013,0.0027,27,11,2013,27-Nov-13
11/29/2013,-0.0007,29,11,2013,29-Nov-13
12/2/2013,-0.0027,2,12,2013,2-Dec-13
12/3/2013,-0.0031,3,12,2013,3-Dec-13
12/4/2013,-0.001,4,12,2013,4-Dec-13
12/5/2013,-0.0043,5,12,2013,5-Dec-13
12/6/2013,0.0113,6,12,2013,6-Dec-13
12/9/2013,0.0019,9,12,2013,9-Dec-13
12/10/2013,-0.0032,10,12,2013,10-Dec-13
12/11/2013,-0.0112,11,12,2013,11-Dec-13
12/12/2013,-0.0035,12,12,2013,12-Dec-13
12/13/2013,-0.0001,13,12,2013,13-Dec-13
12/16/2013,0.0063,16,12,2013,16-Dec-13
12/17/2013,-0.0031,17,12,2013,17-Dec-13
12/18/2013,0.0167,18,12,2013,18-Dec-13
12/19/2013,-0.0004,19,12,2013,19-Dec-13
12/20/2013,0.0048,20,12,2013,20-Dec-13
12/23/2013,0.0055,23,12,2013,23-Dec-13
12/24/2013,0.003,24,12,2013,24-Dec-13
12/26/2013,0.0047,26,12,2013,26-Dec-13
12/27/2013,-0.0001,27,12,2013,27-Dec-13
12/30/2013,-0.0001,30,12,2013,30-Dec-13
12/31/2013,0.004,31,12,2013,31-Dec-13
1/2/2014,-0.0087,2,1,2014,2-Jan-14
1/3/2014,-0.0003,3,1,2014,3-Jan-14
1/6/2014,-0.0025,6,1,2014,6-Jan-14
1/7/2014,0.0061,7,1,2014,7-Jan-14
1/8/2014,0.0001,8,1,2014,8-Jan-14
1/9/2014,0.0003,9,1,2014,9-Jan-14
1/10/2014,0.0023,10,1,2014,10-Jan-14
1/13/2014,-0.0125,13,1,2014,13-Jan-14
1/14/2014,0.0108,14,1,2014,14-Jan-14
1/15/2014,0.0052,15,1,2014,15-Jan-14
1/16/2014,-0.0013,16,1,2014,16-Jan-14
1/17/2014,-0.0039,17,1,2014,17-Jan-14
1/21/2014,0.0028,21,1,2014,21-Jan-14
1/22/2014,0.0007,22,1,2014,22-Jan-14
1/23/2014,-0.0089,23,1,2014,23-Jan-14
1/24/2014,-0.0209,24,1,2014,24-Jan-14
1/27/2014,-0.0048,27,1,2014,27-Jan-14
1/28/2014,0.0061,28,1,2014,28-Jan-14
1/29/2014,-0.0101,29,1,2014,29-Jan-14
1/30/2014,0.0113,30,1,2014,30-Jan-14
1/31/2014,-0.0065,31,1,2014,31-Jan-14
2/3/2014,-0.0228,3,2,2014,3-Feb-14
2/4/2014,0.0077,4,2,2014,4-Feb-14
2/5/2014,-0.0017,5,2,2014,5-Feb-14
2/6/2014,0.013,6,2,2014,6-Feb-14
2/7/2014,0.0133,7,2,2014,7-Feb-14
2/10/2014,0.0016,10,2,2014,10-Feb-14
2/11/2014,0.0111,11,2,2014,11-Feb-14
2/12/2014,0.0002,12,2,2014,12-Feb-14
2/13/2014,0.0059,13,2,2014,13-Feb-14
2/14/2014,0.0049,14,2,2014,14-Feb-14
2/18/2014,0.0013,18,2,2014,18-Feb-14
2/19/2014,-0.0065,19,2,2014,19-Feb-14
2/20/2014,0.0062,20,2,2014,20-Feb-14
2/21/2014,-0.0018,21,2,2014,21-Feb-14
2/24/2014,0.0062,24,2,2014,24-Feb-14
2/25/2014,-0.0013,25,2,2014,25-Feb-14
2/26/2014,0.0002,26,2,2014,26-Feb-14
2/27/2014,0.0051,27,2,2014,27-Feb-14
2/28/2014,0.0028,28,2,2014,28-Feb-14
3/3/2014,-0.0073,3,3,2014,3-Mar-14
3/4/2014,0.0153,4,3,2014,4-Mar-14
3/5/2014,0.0001,5,3,2014,5-Mar-14
3/6/2014,0.0019,6,3,2014,6-Mar-14
3/7/2014,0.0006,7,3,2014,7-Mar-14
3/10/2014,-0.0004,10,3,2014,10-Mar-14
3/11/2014,-0.005,11,3,2014,11-Mar-14
3/12/2014,0.0006,12,3,2014,12-Mar-14
3/13/2014,-0.0116,13,3,2014,13-Mar-14
3/14/2014,-0.0028,14,3,2014,14-Mar-14
3/17/2014,0.0096,17,3,2014,17-Mar-14
3/18/2014,0.0072,18,3,2014,18-Mar-14
3/19/2014,-0.0061,19,3,2014,19-Mar-14
3/20/2014,0.0061,20,3,2014,20-Mar-14
3/21/2014,-0.0029,21,3,2014,21-Mar-14
3/24/2014,-0.0049,24,3,2014,24-Mar-14
3/25/2014,0.0045,25,3,2014,25-Mar-14
3/26/2014,-0.007,26,3,2014,26-Mar-14
3/27/2014,-0.0017,27,3,2014,27-Mar-14
3/28/2014,0.0047,28,3,2014,28-Mar-14
3/31/2014,0.008,31,3,2014,31-Mar-14
4/1/2014,0.0071,1,4,2014,1-Apr-14
4/2/2014,0.003,2,4,2014,2-Apr-14
4/3/2014,-0.0011,3,4,2014,3-Apr-14
4/4/2014,-0.0125,4,4,2014,4-Apr-14
4/7/2014,-0.0107,7,4,2014,7-Apr-14
4/8/2014,0.0041,8,4,2014,8-Apr-14
4/9/2014,0.011,9,4,2014,9-Apr-14
4/10/2014,-0.0209,10,4,2014,10-Apr-14
4/11/2014,-0.0094,11,4,2014,11-Apr-14
4/14/2014,0.0082,14,4,2014,14-Apr-14
4/15/2014,0.0068,15,4,2014,15-Apr-14
4/16/2014,0.0105,16,4,2014,16-Apr-14
4/17/2014,0.0014,17,4,2014,17-Apr-14
4/21/2014,0.0038,21,4,2014,21-Apr-14
4/22/2014,0.0041,22,4,2014,22-Apr-14
4/23/2014,-0.0021,23,4,2014,23-Apr-14
4/24/2014,0.0017,24,4,2014,24-Apr-14
4/25/2014,-0.0081,25,4,2014,25-Apr-14
4/28/2014,0.0033,28,4,2014,28-Apr-14
4/29/2014,0.0048,29,4,2014,29-Apr-14
4/30/2014,0.003,30,4,2014,30-Apr-14
5/1/2014,-0.0001,1,5,2014,1-May-14
5/2/2014,-0.0014,2,5,2014,2-May-14
5/5/2014,0.0019,5,5,2014,5-May-14
5/6/2014,-0.009,6,5,2014,6-May-14
5/7/2014,0.006,7,5,2014,7-May-14
5/8/2014,-0.0011,8,5,2014,8-May-14
5/9/2014,0.0017,9,5,2014,9-May-14
5/12/2014,0.0097,12,5,2014,12-May-14
5/13/2014,0.0007,13,5,2014,13-May-14
5/14/2014,-0.0045,14,5,2014,14-May-14
5/15/2014,-0.0092,15,5,2014,15-May-14
5/16/2014,0.0038,16,5,2014,16-May-14
5/19/2014,0.0039,19,5,2014,19-May-14
5/20/2014,-0.0065,20,5,2014,20-May-14
5/21/2014,0.0083,21,5,2014,21-May-14
5/22/2014,0.0025,22,5,2014,22-May-14
5/23/2014,0.0043,23,5,2014,23-May-14
5/27/2014,0.006,27,5,2014,27-May-14
5/28/2014,-0.001,28,5,2014,28-May-14
5/29/2014,0.0055,29,5,2014,29-May-14
5/30/2014,0.0019,30,5,2014,30-May-14
6/2/2014,0.0008,2,6,2014,2-Jun-14
6/3/2014,-0.0003,3,6,2014,3-Jun-14
6/4/2014,0.0021,4,6,2014,4-Jun-14
6/5/2014,0.0066,5,6,2014,5-Jun-14
6/6/2014,0.0048,6,6,2014,6-Jun-14
6/9/2014,0.001,9,6,2014,9-Jun-14
6/10/2014,-0.0002,10,6,2014,10-Jun-14
6/11/2014,-0.0034,11,6,2014,11-Jun-14
6/12/2014,-0.0068,12,6,2014,12-Jun-14
6/13/2014,0.0032,13,6,2014,13-Jun-14
6/16/2014,0.0008,16,6,2014,16-Jun-14
6/17/2014,0.0022,17,6,2014,17-Jun-14
6/18/2014,0.0077,18,6,2014,18-Jun-14
6/19/2014,0.0014,19,6,2014,19-Jun-14
6/20/2014,0.0017,20,6,2014,20-Jun-14
6/23/2014,-0.0001,23,6,2014,23-Jun-14
6/24/2014,-0.0063,24,6,2014,24-Jun-14
6/25/2014,0.0049,25,6,2014,25-Jun-14
6/26/2014,-0.001,26,6,2014,26-Jun-14
6/27/2014,0.002,27,6,2014,27-Jun-14
6/30/2014,-0.0003,30,6,2014,30-Jun-14
7/1/2014,0.0069,1,7,2014,1-Jul-14
7/2/2014,0.0007,2,7,2014,2-Jul-14
7/3/2014,0.0055,3,7,2014,3-Jul-14
7/7/2014,-0.0039,7,7,2014,7-Jul-14
7/8/2014,-0.0068,8,7,2014,8-Jul-14
7/9/2014,0.0047,9,7,2014,9-Jul-14
7/10/2014,-0.0041,10,7,2014,10-Jul-14
7/11/2014,0.0016,11,7,2014,11-Jul-14
7/14/2014,0.0048,14,7,2014,14-Jul-14
7/15/2014,-0.0019,15,7,2014,15-Jul-14
7/16/2014,0.0043,16,7,2014,16-Jul-14
7/17/2014,-0.0117,17,7,2014,17-Jul-14
7/18/2014,0.0103,18,7,2014,18-Jul-14
7/21/2014,-0.0023,21,7,2014,21-Jul-14
7/22/2014,0.005,22,7,2014,22-Jul-14
7/23/2014,0.0018,23,7,2014,23-Jul-14
7/24/2014,0.0005,24,7,2014,24-Jul-14
7/25/2014,-0.0048,25,7,2014,25-Jul-14
7/28/2014,0.0003,28,7,2014,28-Jul-14
7/29/2014,-0.0045,29,7,2014,29-Jul-14
7/30/2014,0.0002,30,7,2014,30-Jul-14
7/31/2014,-0.0199,31,7,2014,31-Jul-14
8/1/2014,-0.0029,1,8,2014,1-Aug-14
8/4/2014,0.0072,4,8,2014,4-Aug-14
8/5/2014,-0.0096,5,8,2014,5-Aug-14
8/6/2014,0.0003,6,8,2014,6-Aug-14
8/7/2014,-0.0053,7,8,2014,7-Aug-14
8/8/2014,0.0116,8,8,2014,8-Aug-14
8/11/2014,0.0029,11,8,2014,11-Aug-14
8/12/2014,-0.0016,12,8,2014,12-Aug-14
8/13/2014,0.007,13,8,2014,13-Aug-14
8/14/2014,0.0044,14,8,2014,14-Aug-14
8/15/2014,0.0001,15,8,2014,15-Aug-14
8/18/2014,0.0086,18,8,2014,18-Aug-14
8/19/2014,0.0052,19,8,2014,19-Aug-14
8/20/2014,0.0025,20,8,2014,20-Aug-14
8/21/2014,0.003,21,8,2014,21-Aug-14
8/22/2014,-0.0019,22,8,2014,22-Aug-14
8/25/2014,0.0048,25,8,2014,25-Aug-14
8/26/2014,0.0011,26,8,2014,26-Aug-14
8/27/2014,0.0003,27,8,2014,27-Aug-14
8/28/2014,-0.0016,28,8,2014,28-Aug-14
8/29/2014,0.0034,29,8,2014,29-Aug-14
9/2/2014,-0.0005,2,9,2014,2-Sep-14
9/3/2014,-0.0006,3,9,2014,3-Sep-14
9/4/2014,-0.0015,4,9,2014,4-Sep-14
9/5/2014,0.0051,5,9,2014,5-Sep-14
9/8/2014,-0.0029,8,9,2014,8-Sep-14
9/9/2014,-0.0065,9,9,2014,9-Sep-14
9/10/2014,0.0037,10,9,2014,10-Sep-14
9/11/2014,0.0012,11,9,2014,11-Sep-14
9/12/2014,-0.0059,12,9,2014,12-Sep-14
9/15/2014,-0.0007,15,9,2014,15-Sep-14
9/16/2014,0.0075,16,9,2014,16-Sep-14
9/17/2014,0.0013,17,9,2014,17-Sep-14
9/18/2014,0.005,18,9,2014,18-Sep-14
9/19/2014,-0.0005,19,9,2014,19-Sep-14
9/22/2014,-0.008,22,9,2014,22-Sep-14
9/23/2014,-0.0057,23,9,2014,23-Sep-14
9/24/2014,0.0079,24,9,2014,24-Sep-14
9/25/2014,-0.0162,25,9,2014,25-Sep-14
9/26/2014,0.0088,26,9,2014,26-Sep-14
9/29/2014,-0.0025,29,9,2014,29-Sep-14
9/30/2014,-0.0027,30,9,2014,30-Sep-14
10/1/2014,-0.0132,1,10,2014,1-Oct-14
10/2/2014,0.0001,2,10,2014,2-Oct-14
10/3/2014,0.0112,3,10,2014,3-Oct-14
10/6/2014,-0.0015,6,10,2014,6-Oct-14
10/7/2014,-0.0151,7,10,2014,7-Oct-14
10/8/2014,0.0178,8,10,2014,8-Oct-14
10/9/2014,-0.0206,9,10,2014,9-Oct-14
10/10/2014,-0.0113,10,10,2014,10-Oct-14
10/13/2014,-0.0165,13,10,2014,13-Oct-14
10/14/2014,0.0016,14,10,2014,14-Oct-14
10/15/2014,-0.008,15,10,2014,15-Oct-14
10/16/2014,0.0002,16,10,2014,16-Oct-14
10/17/2014,0.0129,17,10,2014,17-Oct-14
10/20/2014,0.0092,20,10,2014,20-Oct-14
10/21/2014,0.0196,21,10,2014,21-Oct-14
10/22/2014,-0.0072,22,10,2014,22-Oct-14
10/23/2014,0.0123,23,10,2014,23-Oct-14
10/24/2014,0.0071,24,10,2014,24-Oct-14
10/27/2014,-0.0015,27,10,2014,27-Oct-14
10/28/2014,0.0119,28,10,2014,28-Oct-14
10/29/2014,-0.0013,29,10,2014,29-Oct-14
10/30/2014,0.0063,30,10,2014,30-Oct-14
10/31/2014,0.0117,31,10,2014,31-Oct-14
11/3/2014,-0.0001,3,11,2014,3-Nov-14
11/4/2014,-0.0028,4,11,2014,4-Nov-14
11/5/2014,0.006,5,11,2014,5-Nov-14
11/6/2014,0.0041,6,11,2014,6-Nov-14
11/7/2014,0.0005,7,11,2014,7-Nov-14
11/10/2014,0.0032,10,11,2014,10-Nov-14
11/11/2014,0.0007,11,11,2014,11-Nov-14
11/12/2014,-0.0004,12,11,2014,12-Nov-14
11/13/2014,0.0006,13,11,2014,13-Nov-14
11/14/2014,0.0004,14,11,2014,14-Nov-14
11/17/2014,0.0008,17,11,2014,17-Nov-14
11/18/2014,0.0053,18,11,2014,18-Nov-14
11/19/2014,-0.0014,19,11,2014,19-Nov-14
11/20/2014,0.002,20,11,2014,20-Nov-14
11/21/2014,0.0054,21,11,2014,21-Nov-14
11/24/2014,0.0029,24,11,2014,24-Nov-14
11/25/2014,-0.001,25,11,2014,25-Nov-14
11/26/2014,0.003,26,11,2014,26-Nov-14
11/28/2014,-0.0025,28,11,2014,28-Nov-14
12/1/2014,-0.0068,1,12,2014,1-Dec-14
12/2/2014,0.0064,2,12,2014,2-Dec-14
12/3/2014,0.004,3,12,2014,3-Dec-14
12/4/2014,-0.0011,4,12,2014,4-Dec-14
12/5/2014,0.0017,5,12,2014,5-Dec-14
12/8/2014,-0.0071,8,12,2014,8-Dec-14
12/9/2014,-0.0002,9,12,2014,9-Dec-14
12/10/2014,-0.0163,10,12,2014,10-Dec-14
12/11/2014,0.0048,11,12,2014,11-Dec-14
12/12/2014,-0.0162,12,12,2014,12-Dec-14
12/15/2014,-0.0063,15,12,2014,15-Dec-14
12/16/2014,-0.0085,16,12,2014,16-Dec-14
12/17/2014,0.0204,17,12,2014,17-Dec-14
12/18/2014,0.0242,18,12,2014,18-Dec-14
12/19/2014,0.0046,19,12,2014,19-Dec-14
12/22/2014,0.004,22,12,2014,22-Dec-14
12/23/2014,0.0018,23,12,2014,23-Dec-14
12/24/2014,-0.0001,24,12,2014,24-Dec-14
12/26/2014,0.0033,26,12,2014,26-Dec-14
12/29/2014,0.001,29,12,2014,29-Dec-14
12/30/2014,-0.0048,30,12,2014,30-Dec-14
12/31/2014,-0.0103,31,12,2014,31-Dec-14
1/2/2015,-0.0002,2,1,2015,2-Jan-15
1/5/2015,-0.0182,5,1,2015,5-Jan-15
1/6/2015,-0.0089,6,1,2015,6-Jan-15
